Date,Open,High,Low,Close,Volume,Adj Close
2013-07-10,49.50,54.25,49.10,54.00,4429500,10.393
2013-07-09,49.10,50.25,48.50,49.20,1931500,9.469
2013-07-08,50.00,50.75,47.70,49.00,4711300,9.431
2013-07-05,49.70,53.50,49.20,50.00,5266600,9.623
2013-07-04,51.50,52.00,48.80,49.70,4043000,9.565
2013-07-03,51.50,51.50,46.30,50.75,12091600,9.767
2013-07-02,55.25,56.00,51.25,52.00,5794700,10.008
2013-07-01,55.25,57.25,54.00,55.50,3001200,10.682
2013-06-28,59.25,59.50,56.00,57.25,3550900,11.018
2013-06-27,57.50,60.00,57.00,58.75,5543900,11.307
2013-06-26,60.50,61.50,55.50,56.25,12485400,10.826
2013-06-25,52.50,62.25,52.00,59.50,11346100,11.451
2013-06-24,56.00,56.50,48.50,52.50,15751100,10.104
2013-06-21,57.50,57.50,57.50,57.50,000,11.066
2013-06-20,59.50,61.00,57.25,57.50,5626500,11.066
2013-06-19,57.75,63.00,56.00,61.50,13581200,11.836
2013-06-18,60.75,63.50,57.50,59.25,18030500,11.403
2013-06-17,68.00,68.00,61.00,62.75,17180900,12.077
2013-06-14,71.50,74.25,66.00,68.25,18983100,13.135
2013-06-13,53.50,72.00,52.25,69.00,42616900,13.28
2013-06-12,53.50,55.25,49.50,54.50,14229000,10.489
2013-06-11,53.50,58.00,51.00,54.00,17603000,10.393
2013-06-10,45.30,54.75,45.30,54.25,19321000,10.441
2013-06-07,41.00,45.00,40.60,44.90,9177300,8.641
2013-06-06,41.30,41.30,41.30,41.30,000,7.949
2013-06-05,41.90,42.60,40.10,41.30,10611000,7.949
2013-06-04,41.80,44.30,40.50,43.00,28472800,8.276
2013-06-03,34.20,34.70,33.60,34.70,1396400,6.678
2013-05-31,34.00,34.40,33.20,34.20,1542000,6.582
2013-05-30,33.20,33.80,32.90,33.40,12534100,6.428
2013-05-29,33.60,33.60,32.40,33.30,1492800,6.409
2013-05-28,33.60,34.10,33.50,33.60,844600,6.467
2013-05-27,34.30,34.30,34.00,34.20,328600,6.582
2013-05-24,34.30,34.50,33.70,34.10,1436400,6.563
2013-05-23,34.30,34.40,33.20,33.90,2482800,6.524
2013-05-22,34.60,35.30,34.30,34.90,4010000,6.717
2013-05-21,34.60,34.70,34.20,34.60,768800,6.659
2013-05-20,35.30,35.40,34.60,34.90,5680900,6.717
2013-05-17,35.30,35.40,34.60,35.40,2203000,6.813
2013-05-16,34.50,36.00,34.30,35.20,3878700,6.775
2013-05-15,34.60,34.80,34.10,34.60,1184700,6.659
2013-05-14,34.60,34.70,34.10,34.40,839600,6.621
2013-05-13,34.40,35.00,34.00,34.50,1859300,6.64
2013-05-10,34.90,35.00,34.40,34.80,1796000,6.698
2013-05-09,34.40,34.40,34.40,34.40,000,6.621
2013-05-08,34.40,35.20,34.10,34.40,3304500,6.621
2013-05-07,32.90,33.40,32.70,33.40,1215700,6.428
2013-05-06,33.00,33.00,32.30,32.50,777700,6.255
2013-05-03,33.00,33.60,32.60,33.00,1818400,6.351
2013-05-02,33.00,33.40,32.70,32.70,2098300,6.293
2013-05-01,33.90,33.90,33.90,33.90,000,6.524
2013-04-30,33.90,33.90,33.90,33.90,000,6.524
2013-04-29,34.90,35.20,33.60,33.90,2304300,6.524
2013-04-26,35.10,35.40,33.70,34.90,2751400,6.717
2013-04-25,33.20,35.40,31.90,35.00,8314700,6.736
2013-04-24,33.20,33.30,32.10,33.20,1605100,6.39
2013-04-23,32.20,32.90,32.10,32.90,1685700,6.332
2013-04-22,31.50,32.70,31.30,32.20,2027500,6.197
2013-04-19,31.30,31.90,30.80,31.10,1576200,5.986
2013-04-18,30.80,32.50,30.30,31.30,2913800,6.024
2013-04-17,32.20,32.20,30.30,30.60,2669400,5.889
2013-04-16,32.90,32.90,32.10,32.30,2606600,6.216
2013-04-15,33.70,34.20,32.80,33.40,5447600,6.428
2013-04-12,33.20,33.20,32.10,32.50,2552600,6.255
2013-04-11,34.20,34.70,32.70,33.40,5043600,6.428
2013-04-10,31.20,34.40,29.90,33.90,21007000,6.524
2013-04-09,33.50,34.00,29.20,29.60,16304200,5.697
2013-04-08,33.30,34.70,27.40,30.80,27573800,5.928
2013-04-05,35.30,35.30,32.30,33.40,9458100,6.428
2013-04-04,35.40,35.90,34.50,34.70,7296700,6.678
2013-04-03,37.00,37.90,35.30,35.50,5969100,6.832
2013-04-02,34.60,37.10,34.40,37.00,4226300,7.121
2013-04-01,34.80,34.80,34.80,34.80,000,6.698
2013-03-29,34.80,34.80,34.80,34.80,000,6.698
